longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
131.20298,32.84048,日本,熊本县,高森町,"",Naka
130.93143,32.82229,日本,熊本县,西原村,"",Miyayama
131.03732,32.84409,日本,熊本县,南阿苏村,"",""
130.83399,32.78749,日本,熊本縣,Mashiki,"",""
130.81705,32.67197,日本,熊本县,甲佐町,"",Iwashita
130.67595,32.57506,日本,熊本县,冰川町,"",Shimachi
130.54132,32.29158,日本,熊本县,芦北町,"",Kuwabara
130.46042,32.24145,日本,熊本县,津奈木町,"",Chiyo
131.01704,32.3652,日本,熊本县,水上村,"",""
130.82948,32.30279,日本,熊本县,相良村,"",""
130.75677,32.31488,日本,熊本县,山江村,"",""
130.65095,32.26088,日本,熊本县,球磨村,"",Nakazono
130.91897,32.20875,日本,熊本县,朝雾町,"",Uehigashi
131.02762,32.04556,日本,宫崎县,小林市,"",""
131.17736,31.72072,日本,宫崎县,三股町,"",""
131.28767,32.03898,日本,宫崎县,国富町,"",""
131.46669,32.08176,日本,宫崎县,新富町,"",新田原
131.39792,32.24455,日本,宫崎县,木城町,"",""
131.50378,32.20934,日本,宫崎县,川南町,"",""
131.50756,32.27846,日本,宫崎县,都农町,"",Kawakita
131.59211,32.49142,日本,宫崎县,门川町,"",Kawachi
131.37116,32.44004,日本,宫崎县,美乡町,"",""
131.41361,32.69164,日本,宫崎县,日之影町,"",""
131.18986,32.64373,日本,宫崎县,五濑町,"",""
131.4528,33.28573,日本,大分县,别府市,"",Minamitateishi
131.5121,32.97249,日本,大分县,豊後大野市,"",清川町砂田
131.66082,33.72872,日本,大分县,姬岛村,"",用作
131.21263,33.19244,日本,大分县,九重町,"",""
126.77021,26.36665,日本,冲绳县 / 沖繩縣,久米岛町,"",""
125.30132,24.78574,日本,冲绳县 / 沖繩縣,宫古岛市,"",Nishizato
127.77874,26.16371,日本,冲绳县 / 沖繩縣,南城市,"",Tamagusuku-Oyakebaru
127.87373,26.36777,日本,冲绳县 / 沖繩縣,宇流麻市,"",""
127.72817,26.13712,日本,冲绳县 / 沖繩縣,八重濑町,"",Tomori
138.35413,35.65065,日本,山梨县,南阿爾卑斯市,"",""
138.39375,35.83717,日本,山梨县,北杜市,"",Takanecho-Gochoda
138.68067,35.59955,日本,山梨县,笛吹市,"",Yatsushirocho-Narabara
138.79178,35.72649,日本,山梨县,甲州市,"",""
138.51323,35.53245,日本,山梨县,市川三鄉町,"",四尾連
138.46176,35.25931,日本,山梨县,南部町,"",""
139.01303,35.50593,日本,山梨县,道志村,"",大指
138.69826,35.42781,日本,山梨县,鳴澤村,"",""
138.68173,35.50634,日本,山梨县,Fujikawaguchiko,"",""
138.90586,35.80147,日本,山梨县,丹波山村,"",Okuaki
138.53341,35.62792,日本,山梨县,甲府市,"",""
138.5411,35.58418,日本,山梨县,中央市,"",""
138.83572,35.53093,日本,山梨县,西桂町,"",""
138.12352,36.50624,日本,長野县,千曲市,"",""
138.36866,36.37387,日本,长野县,東御市,"",""
138.45829,35.9841,日本,长野县,南牧村,"",""
138.59011,36.06233,日本,长野县,北相木村,"",下新井
138.46862,36.14237,日本,長野县,Sakuho,"",""
138.2899,36.21693,日本,长野县,立科町,"",""
138.10515,36.36439,日本,长野县,青木村,"",""
138.21612,36.18818,日本,长野县,長和町,"",""
138.11255,36.11056,日本,长野县,下諏訪町,"",萩倉
138.25689,35.96386,日本,长野县,原村,"",原山
137.99254,35.92425,日本,長野县,Minowa,"",""
137.87855,35.67449,日本,长野县,飯島町,"",""
137.85877,35.57358,日本,长野县,高森町,"",Tsukiyodaira
137.63477,35.33334,日本,长野县,平谷村,"",Yanagidaira
137.92686,35.48065,日本,长野县,喬木村,"",中反
138.07446,35.55819,日本,长野县,大鹿村,"",""
137.68205,35.7644,日本,长野县,上松町,"",""
137.61794,35.60361,日本,长野县,南木曾町,"",""
137.76026,35.99653,日本,长野县,木祖村,"",""
137.65346,35.89997,日本,长野县,木曾町,"",""
138.03672,36.46287,日本,长野县,麻績村,"",""
137.94364,36.43277,日本,长野县,生坂村,"",""
137.86231,36.16084,日本,长野县,山形村,"",小坂
138.04011,36.4212,日本,长野县,筑北村,"",""
137.89769,36.42326,日本,长野县,池田町,"",Aisome
137.8262,36.41343,日本,长野县,松川村,"",""
138.31603,36.70271,日本,長野县,Obuse,"",""
138.42322,36.6623,日本,长野县,高山村,"",""
138.4662,36.84048,日本,长野县,木島平村,"",""
138.46706,36.93151,日本,长野县,野澤溫泉村,"",""
137.95962,36.63424,日本,长野县,小川村,"",Setogawa
138.23644,36.75547,日本,長野县,Iizuna,"",""
136.50788,35.16061,日本,三重县,員弁市,"",""
136.39345,34.86866,日本,三重县,龜山市,"",""
136.68063,35.01998,日本,三重县,Kawagoe,"",""
136.23707,34.17645,日本,三重县,紀北町,"",""
135.96952,33.77198,日本,三重县,紀寶町,"",Ozato
136.74023,35.06512,日本,三重县,桑名市,"",""
136.00937,33.83995,日本,三重县,御濱町,"",""
136.58482,34.31103,日本,三重县,南伊勢町,"",""
136.41213,34.31571,日本,三重县,大紀町,"",""
136.58976,35.0795,日本,三重县,桑名市,"",""
136.57866,34.39021,日本,三重县,度會町,"",小川
138.97295,35.03799,日本,静岡县,伊豆之國市,"",""
138.18567,34.73226,日本,静岡县,牧之原市,"",""
138.12662,34.9122,日本,静冈县/靜岡縣,島田市,"",""
138.99402,35.11394,日本,静岡县,函南町,"",""
138.10332,35.16364,日本,静冈县/靜岡縣,川根本町,"",""
138.82041,34.74581,日本,静冈县/靜岡縣,松崎町,"",""
137.94757,34.88656,日本,静冈县/靜岡縣,森町,"",""
138.81729,34.82336,日本,静冈县/靜岡縣,西伊豆町,"",""
128.76871,32.69892,日本,长崎县,五岛市,"",""
129.48688,33.31596,日本,长崎县,平户市,"",深川町
130.25695,32.67565,日本,长崎县,南岛原市,"",Kitaarimacho-ki
129.99297,32.93978,日本,长崎县,大村市,"",雄ケ原町
129.682,32.99259,日本,长崎县,西海市,"",""
130.32925,32.79429,日本,长崎县,岛原市,"",立野町
129.32599,34.40845,日本,长崎县,对马市,"",""
130.22828,32.7839,日本,长崎县,云仙市,"",千々石町己
129.8991,33.1324,日本,长崎县,波佐见町,"",""
129.95743,33.03417,日本,长崎县,东彼杵町,"",""
129.87004,33.08165,日本,长崎县,Kawatana,"",""
129.06855,32.95276,日本,长崎县,新上岛五町,"",Mikanourago
129.82993,32.83852,日本,长崎县,Togitsu,"",""
136.94561,35.83298,日本,岐阜县,郡上市,"",""
137.20568,36.33272,日本,岐阜县,飛驒市,"",""
136.9012,35.57892,日本,岐阜县,Mino,"",""
136.67022,35.39663,日本,岐阜县,瑞穗市,"",""
136.61991,35.65553,日本,岐阜县,本巢市,"",Neo-Nishiitaya
136.74311,35.59892,日本,岐阜县,山縣市,"",田栗
136.8817,36.21819,日本,岐阜县,白川村,"",""
136.63501,35.28599,日本,岐阜县,Wanouchi,"",""
140.55424,41.86411,日本,北海道,北斗市,"",""
141.44298,43.46596,日本,北海道,石狩市,"",""
143.29293,44.20323,日本,北海道,紋別市,"",""
142.45932,44.33951,日本,北海道,名寄市,"",西三条南十二丁目
141.83784,42.81358,日本,北海道,安平町,"",Abira
140.90653,43.05522,日本,北海道,赤井川村,"",""
144.80954,43.12501,日本,北海道,厚岸町,"",太田九の通り
140.34306,41.92194,日本,北海道,厚澤部町,"",""
142.61189,43.55801,日本,北海道,美瑛町,"",""
141.93348,44.6202,日本,北海道,远别町,"",Higashino
142.3307,42.60983,日本,北海道,日高町,"",""
141.79099,43.76432,日本,北海道,北龍町,"",""
140.09369,42.44371,日本,北海道,今金町,"",""
140.47856,42.93753,日本,北海道,岩內町,"",""
142.52699,43.45395,日本,北海道,上富良野町,"",東七線北二十八号
140.17342,41.71386,日本,北海道,上之國町,"",""
142.00378,43.44847,日本,北海道,上砂川町,"",字東奈井江
140.43279,43.19373,日本,北海道,神惠內村,"",""
142.34151,44.10358,日本,北海道,劍淵町,"",""
140.41542,41.72765,日本,北海道,木古內町,"",""
144.45694,43.81424,日本,北海道,小清水町,"",""
141.87088,43.02661,日本,北海道,栗山町,"",字継立
140.3638,42.66721,日本,北海道,黑松內町,"",Neppugenya
140.94279,42.88768,日本,北海道,京極町,"",""
140.62736,42.98833,日本,北海道,共和町,"",""
140.80222,42.76516,日本,北海道,真狩村,"",字真狩
143.31741,42.74899,日本,北海道,幕別町,"",""
142.96409,42.83002,日本,北海道,芽室町,"",""
141.94471,43.70757,日本,北海道,妹背牛町,"",""
142.13455,42.75837,日本,北海道,鵡川町,"",Hobetsu
141.69491,42.98938,日本,北海道,長沼町,"",""
141.92494,43.41831,日本,北海道,奈井江町,"",字ナイエ川上流
142.42916,43.40268,日本,北海道,中富良野町,"",Nakafurano-Higashi 2-sen kita
142.09338,44.69033,日本,北海道,中川町,"",""
142.95068,42.60041,日本,北海道,中札內村,"",""
144.84493,43.58135,日本,北海道,中標津町,"",""
142.27789,44.91348,日本,北海道,中頓別町,"",""
141.63343,43.05964,日本,北海道,南幌町,"",西町三丁目
140.73505,43.09081,日本,北海道,仁木町,"",大江二丁目
142.9242,44.32059,日本,北海道,西興部村,"",""
141.96261,43.88555,日本,北海道,沼田町,"",""
143.45526,43.63209,日本,北海道,置戶町,"",Tsunemoto
142.24735,44.71477,日本,北海道,音威子府村,"",""
144.24783,43.83947,日本,北海道,大空町,"",Memanbetsu-Nissin
142.48504,43.91855,日本,北海道,比布町,"",北七線
140.49125,42.80031,日本,北海道,蘭越町,"",""
141.19606,45.1618,日本,北海道,利尻町,"",Senhoshi
141.25451,45.18889,日本,北海道,利尻富士町,"",Oshidomari
140.90001,42.71826,日本,北海道,留壽都村,"",字向丘
143.20364,42.63179,日本,北海道,更別村,"",""
142.11278,45.22537,日本,北海道,猿拂村,"",""
140.47784,43.28796,日本,北海道,積丹町,"",大字野塚町
144.56039,43.29365,日本,北海道,標茶町,"",""
140.78247,42.0214,日本,北海道,鹿部町,"",""
142.88277,42.96765,日本,北海道,清水町,"",字羽帯南五線
142.47556,43.00824,日本,北海道,占冠村,"",""
142.64032,42.42949,日本,北海道,新日高町,"",""
142.86374,43.31747,日本,北海道,新得町,"",""
141.72814,43.59041,日本,北海道,新十津川町,"",""
143.96535,43.12647,日本,北海道,白糠町,"",""
141.24266,42.58769,日本,北海道,白老町,"",""
140.34201,41.60309,日本,北海道,知內町,"",""
141.84062,44.50652,日本,北海道,初山别村,"",""
140.22331,42.7949,日本,北海道,壽都町,"",字新栄町
142.3365,43.88928,日本,北海道,鷹栖町,"",十九線
144.39989,43.54724,日本,北海道,弟子屈町,"",""
142.59424,43.81918,日本,北海道,當麻町,"",開明三区
141.83668,44.20642,日本,北海道,苫前町,"",""
140.51535,43.10088,日本,北海道,泊村,"",大字泊村
141.56274,43.36359,日本,北海道,當別町,"",""
140.83084,42.62573,日本,北海道,洞爺湖町,"",洞爺町
141.79191,45.14581,日本,北海道,豐富町,"",Horoka
141.67298,43.36974,日本,北海道,月形町,"",""
143.67927,42.91541,日本,北海道,浦幌町,"",""
142.87967,42.28995,日本,北海道,浦河町,"",""
141.75026,43.69477,日本,北海道,雨龍町,"",""
141.86256,42.94117,日本,北海道,由仁町,"",""
141.40196,40.6262,日本,青森县,奧入瀨町,"",山崎
140.51647,40.67521,日本,青森县,藤崎町,"",Kobata
140.0183,40.60487,日本,青森县,深浦町,"",""
140.70048,40.51832,日本,青森县,平川市,"",""
140.54166,40.64204,日本,青森县,田舍館村,"",Tsuchiyagura
141.01429,41.46397,日本,青森县,風間浦村,"",""
141.38124,40.74647,日本,青森县,三澤市,"",""
140.45239,41.00393,日本,青森县,中泊町,"",""
141.12282,40.86472,日本,青森县,野邊地町,"",字前田
141.31539,40.6276,日本,青森县,六戶町,"",""
141.10757,40.4473,日本,青森县,新鄉村,"",""
140.6044,41.08039,日本,青森县,外濱町,"",""
141.04997,40.3091,日本,青森县,田子町,"",""
140.34963,40.86988,日本,青森县,津輕市,"",Kizukuri-Yoshizumi
141.28502,41.06701,日本,青森县,橫濱町,"",Kitakawadai
141.86682,40.00259,日本,岩手县,普代村,"",Tenbaizaka
140.99113,40.0239,日本,岩手县,八幡平市,"",星沢
141.6713,40.32632,日本,岩手县,洋野町,"",""
141.27917,40.14281,日本,岩手县,一戶町,"",""
141.01806,39.19399,日本,岩手县,金ケ崎町,"",""
141.48895,40.30353,日本,岩手县,輕米町,"",""
141.43347,40.19623,日本,岩手县,九戶村,"",""
140.79082,39.39081,日本,岩手县,西和賀町,"",""
141.09479,39.12962,日本,岩手县,奧州市,"",""
141.57703,39.04082,日本,岩手县,陸前高田市,"",""
140.9133,39.704,日本,岩手县,雫石町,"",""
141.87315,39.92465,日本,岩手县,田野畑村,"",Himematsu
141.90742,39.48423,日本,岩手县,山田町,"",""
140.44139,39.5371,日本,秋田县,大仙市,"",""
140.25089,40.35935,日本,秋田县,藤里町,"",""
140.08072,39.95914,日本,秋田县,八郎潟町,"",Masaka
140.06842,40.36255,日本,秋田县,八峯町,"",""
140.72782,39.10209,日本,秋田县,東成瀨村,"",""
140.12032,39.89541,日本,秋田县,井川町,"",寺沢
140.0491,39.87209,日本,秋田县,潟上市,"",Showa-Okubo
140.39978,40.23446,日本,秋田县,北秋田市,"",""
140.78133,40.4003,日本,秋田县,小坂町,"",""
140.59592,39.42843,日本,秋田县,美鄉町,"",南外川原
140.10679,40.07068,日本,秋田县,三種町,"",""
140.16498,39.29336,日本,秋田县,由利本莊市,"",前郷
141.17717,38.41089,日本,宫城县,東松島市,"",Ushiami
140.77903,37.98828,日本,宫城县,角田市,"",Kajika
140.69692,38.59426,日本,宫城县,加美町,"",字芋沢寺山
140.5914,38.19861,日本,宫城县,川崎町,"",西林山
141.45206,38.68474,日本,宫城县,南三陸町,"",Shizugawa
141.10983,38.5192,日本,宫城县,美里町,"",和多田沼
140.71513,38.05209,日本,宫城县,大河原町,"",字広表
140.87183,38.47982,日本,宫城县,大衡村,"",大衡
141.44583,38.44338,日本,宫城县,女川町,"",海岸通り
140.84669,38.68005,日本,宫城县,大崎市,"",""
140.90136,38.37959,日本,宫城县,富谷市,"",西成田
141.15364,38.55922,日本,宫城县,涌谷町,"",成沢
140.88557,37.94572,日本,宮城縣,Yamamoto,"",""
140.4667,38.42559,日本,山形县,東根市,"",""
140.37168,38.90287,日本,山形县,金山町,"",Ariya
140.02358,37.97174,日本,山形县,川西町,"",大字上奥田
140.25973,38.33097,日本,山形县,中山町,"",""
140.47681,38.59362,日本,山形县,尾花澤市,"",Harada
140.08552,38.35476,日本,山形县,大江町,"",大字小清
139.77486,38.04078,日本,山形县,小國町,"",Seride
140.33608,38.597,日本,山形县,大石田町,"",Toyoda
140.17192,38.594,日本,山形县,大藏村,"",""
140.01832,38.70449,日本,山形县,庄內町,"",科沢
140.21589,37.99042,日本,山形县,高畠町,"",大字小郡山
140.39652,38.35819,日本,山形县,天童市,"",鎌田二丁目
140.122,38.71921,日本,山形县,戶澤村,"",""
140.21494,38.28022,日本,山形县,山邊町,"",大字大蕨
139.95167,39.05839,日本,山形县,遊佐町,"",""
140.42587,37.08116,日本,福岛县,Asakawa,"",""
140.58359,37.08999,日本,福岛县,古殿町,"",""
140.97583,37.44357,日本,福岛县,雙葉町,"",Matsuzaku
140.45858,36.92644,日本,福岛县,塙町,"",""
140.55732,37.21107,日本,福岛县,Hirata,"",""
140.95253,37.21983,日本,福岛县,曠野町,"",""
140.46133,37.14554,日本,福岛县,Ishikawa,"",""
140.35171,37.24457,日本,福岛县,Kagamiishi,"",""
140.777,37.50904,日本,福岛县,葛尾村,"",""
140.81033,37.33228,日本,福岛县,川內村,"",""
139.60623,37.13676,日本,福岛县,南會津町,"",""
140.92852,37.63108,日本,福岛县,南相馬市,"",""
139.63806,37.44188,日本,福岛县,三島町,"",Otani
140.36554,37.14841,日本,福岛县,Nakajima,"",""
140.86432,37.51693,日本,福岛县,浪江町,"",""
140.94895,37.28173,日本,福岛县,楢葉町,"",""
140.61257,37.28628,日本,福岛县,Ono,"",""
140.90042,37.86697,日本,福岛县,Shinchi,"",""
139.63661,37.30908,日本,福岛县,昭和村,"",""
140.97434,37.34922,日本,福岛县,Tomioka,"",""
140.42889,36.86302,日本,福岛县,矢祭町,"",Odagawa
139.88787,36.06384,日本,茨城县,坂東市,"",""
139.98692,36.28938,日本,茨城县,筑西市,"",""
139.74859,36.10802,日本,茨城县,Goka,"",""
140.3399,36.61371,日本,茨城县,常陸大宮市,"",北塩子
140.51993,36.17337,日本,茨城县,鉾田市,"",""
140.21786,36.22776,日本,茨城县,石岡市,"",""
140.5621,35.961,日本,茨城县,潮來市,"",""
139.96397,36.06409,日本,茨城县,常總市,"",大輪町
140.34512,36.01886,日本,茨城县,美浦村,"",大字間野
140.47173,36.06526,日本,茨城县,行方市,"",""
140.3598,36.20403,日本,茨城县,小美玉市,"",""
140.30945,36.47974,日本,茨城县,城里町,"",""
140.62094,36.76918,日本,茨城县,高萩市,"",大字若栗
140.03812,35.98201,日本,茨城县,筑波未來市,"",Bisha
140.08174,36.10532,日本,茨城县,筑波市,"",""
140.18578,35.97175,日本,茨城县,牛久市,"",""
139.89372,36.17839,日本,茨城县,八千代市,"",""
139.80497,36.45753,日本,栃木縣,Mibu,"",""
140.18994,36.52165,日本,栃木縣,茂木町,"",""
140.18346,36.75417,日本,栃木縣,那珂川町,"",""
140.13405,36.6627,日本,栃木縣,那須烏山市,"",""
139.91052,36.99085,日本,栃木縣,那須鹽原市,"",""
139.73786,36.22888,日本,栃木縣,野木町,"",大字丸林
140.00289,36.72362,日本,栃木縣,"","",""
139.53578,36.42406,日本,栃木縣,佐野市,"",""
139.81519,36.79647,日本,栃木縣,鹽谷町,"",Kamiterashima
139.67243,36.38731,日本,栃木縣,栃木市,"",""
138.77647,36.34079,日本,群马县,安中市,"",""
138.99918,36.19213,日本,群马县,藤岡市,"",Shimohino
138.7852,36.52641,日本,群马县,東吾妻町,"",""
138.86567,36.11168,日本,群马县,神流町,"",Funako
139.36214,36.44015,日本,群馬縣,桐生市,"",""
139.5342,36.20691,日本,群馬縣,明和,"",""
139.34728,36.53044,日本,群马县,綠市,"",""
138.68567,36.16174,日本,群马县,南牧村,"",Tozawa
139.18353,36.67371,日本,群马县,沼田市,"",""
139.40703,36.24972,日本,群馬縣,Oizumi,"",""
138.72282,36.22714,日本,群马县,下仁田町,"",Higashinomaki
138.95666,36.44315,日本,群馬縣,Shinto,"",""
139.1263,36.30217,日本,群马县,玉村町,"",大字上飯島
139.53533,36.24597,日本,群马县,館林市,"",Honcho 3-chome
138.72014,36.06528,日本,群马县,上野村,"",Narahara
138.93347,35.95966,日本,埼玉县,秩父市,"",Otaki
139.55338,36.17251,日本,埼玉县,羽生市,"",""
139.80216,35.83868,日本,埼玉县,八潮市,"",""
